,Tax,lpxC RepID,murA RepID,score,prob,full_id
127,Kushneria avicenniae TaxID=402385,A0A1I1M5A5_9GAMM,A0A1I1MEI6_9GAMM,0.706754666287452,1.0,UniRef100_UPI0011847DA9/1-418_UniRef100_UPI00118724C5/1-297
128,Kangiella sp. HD9-110m-PIT-SAG07 TaxID=2283595,A0A3D8UPE0_9GAMM,A0A3D8US71_9GAMM,0.7059771153144538,1.0,UniRef100_A0A099CTC8/1-417_UniRef100_A0A099CSY4/1-299
129,Oleiagrimonas soli TaxID=1543381,A0A099CSY4_9GAMM,A0A099CTC8_9GAMM,0.7056111602578312,1.0,UniRef100_A0A328T9E0/1-417_UniRef100_A0A328T476/1-299
130,Oleiagrimonas sp. MCCC 1A03011 TaxID=1926883,A0A328T476_9GAMM,A0A328T9E0_9GAMM,0.7056111602578312,1.0,UniRef100_A0A2M7D0S3/1-417_UniRef100_A0A2M7CZX3/1-300
131,Xanthomonadales bacterium CG02_land_8_20_14_3_00_62_12 TaxID=1974108,A0A2M7CZX3_9GAMM,A0A2M7D0S3_9GAMM,0.7051306203939021,1.0,UniRef100_A0A370CIK0/1-418_UniRef100_A0A370CJG2/16-312
132,Coxiellaceae bacterium RA15029 TaxID=2016198,A0A370CJG2_9COXI,A0A370CIK0_9COXI,0.7047761557623744,1.0,UniRef100_A0A1J8NGW5/1-418_UniRef100_A0A1J8NKG4/8-304
133,Candidatus Rickettsiella isopodorum TaxID=1225476,A0A1J8NKG4_9COXI,A0A1J8NGW5_9COXI,0.7047761557623744,1.0,UniRef100_UPI001559003A/1-418_UniRef100_A0A2Z5UVI4/33-329
134,Spongiibacteraceae bacterium TaxID=2026793,A0A2E7IMB4_9GAMM,A0A2E7IM59_9GAMM,0.7047694148495793,1.0,UniRef100_A0A450YNF4/1-417_UniRef100_A0A450YRD7/1-298
135,Candidatus Kentron sp. SD TaxID=2126332,A0A450YRD7_9GAMM,A0A450YNF4_9GAMM,0.7029845686629415,1.0,UniRef100_A0A450ZWT4/1-417_UniRef100_A0A450ZH09/1-298
136,Candidatus Kentron sp. TUN TaxID=2126343,A0A450ZH09_9GAMM,A0A450ZWT4_9GAMM,0.7029845686629415,1.0,UniRef100_A0A450S9F5/1-417_UniRef100_A0A450S7E2/1-297
137,Candidatus Kentron sp. FW TaxID=2126338,A0A450S7E2_9GAMM,A0A450S9F5_9GAMM,0.7029845686629415,1.0,UniRef100_F5T1C7/1-418_UniRef100_F5SVC7/1-300
138,Methylophaga aminisulfidivorans MP TaxID=1026882,F5SVC7_9GAMM,F5T1C7_9GAMM,0.701880007982254,1.0,UniRef100_M7PRS0/1-418_UniRef100_M7PHJ4/1-299
139,Methylophaga lonarensis MPL TaxID=1286106,M7PHJ4_9GAMM,M7PRS0_9GAMM,0.701880007982254,1.0,UniRef100_A0A6L6JJR7/1-418_UniRef100_A0A6L6JNJ3/1-299
140,Methylophaga sp. TaxID=2024840,A0A6L6JNJ3_9GAMM,A0A6L6JJR7_9GAMM,0.701880007982254,1.0,UniRef100_A0A0A0BDE2/1-418_UniRef100_A0A0A0BHR0/1-299
141,Methylophaga thiooxydans TaxID=392484,A0A0A0BHR0_9GAMM,A0A0A0BDE2_9GAMM,0.701880007982254,1.0,UniRef100_A0A1I4AVL5/1-418_UniRef100_A0A1I3YHQ8/1-300
142,Methylophaga sulfidovorans TaxID=45496,A0A1I3YHQ8_9GAMM,A0A1I4AVL5_9GAMM,0.701880007982254,1.0,UniRef100_A0A1Z7WU96/1-418_UniRef100_A0A1Z7WS25/1-299
143,Methylophaga sp. 42_25_T18 TaxID=1856285,A0A1Z7WS25_9GAMM,A0A1Z7WU96_9GAMM,0.701880007982254,1.0,UniRef100_I1YIP5/1-418_UniRef100_I1YGI8/1-300
144,Methylophaga frappieri (strain ATCC BAA-2434 / DSM 25690 / JAM7) TaxID=754477,I1YGI8_METFJ,I1YIP5_METFJ,0.701880007982254,1.0,UniRef100_A0A0F6TS54/1-418_UniRef100_A0A0F6TS28/1-298
145,Kangiella geojedonensis TaxID=914150,A0A0F6TS28_9GAMM,A0A0F6TS54_9GAMM,0.7007211530581117,1.0,UniRef100_UPI000363672C/1-417_UniRef100_UPI0004174B00/1-300
146,Halomonas cupida TaxID=44933,A0A1M7A277_9GAMM,A0A1M6ZYU0_9GAMM,0.699432180263102,1.0,UniRef100_A0A0X8HCR1/1-418_UniRef100_A0A0X8HBK4/1-298
147,Halomonas chromatireducens TaxID=507626,A0A0X8HBK4_9GAMM,A0A0X8HCR1_9GAMM,0.699432180263102,1.0,UniRef100_A0A1H7IF65/1-418_UniRef100_A0A1H7IK39/1-297
148,Halomonas daqiaonensis TaxID=650850,A0A1H7IK39_9GAMM,A0A1H7IF65_9GAMM,0.699432180263102,1.0,UniRef100_S2LGQ4/1-418_UniRef100_S2KP55/1-298
149,Halomonas anticariensis (strain DSM 16096 / CECT 5854 / LMG 22089 / FP35) TaxID=1121939,S2KP55_HALAF,S2LGQ4_HALAF,0.699432180263102,1.0,UniRef100_UPI0015EB5DC1/1-418_UniRef100_UPI0015EC70B6/1-298
150,Halomonas sp. 1513 TaxID=1883416,A0A1P8R4K9_9GAMM,A0A1P8R4N7_9GAMM,0.699432180263102,1.0,UniRef100_W7QDS7/1-418_UniRef100_W7Q0A3/1-298
151,Halomonas sp. BC04 TaxID=1403540,W7Q0A3_9GAMM,W7QDS7_9GAMM,0.699432180263102,1.0,UniRef100_A0A369L7L3/1-418_UniRef100_A0A369L6S3/1-298
152,Halomonas sp. DQ26W TaxID=2282311,A0A369L6S3_9GAMM,A0A369L7L3_9GAMM,0.699432180263102,1.0,UniRef100_UPI0002882206/1-418_UniRef100_UPI000289D047/1-298
153,Halomonas sp. PA5 TaxID=2730357,A0A6M4FN22_9GAMM,A0A6M4FPC7_9GAMM,0.699432180263102,1.0,UniRef100_A0A368U4T3/1-418_UniRef100_A0A368U2M9/1-298
154,Halomonas sp. PYC7W TaxID=2282305,A0A368U2M9_9GAMM,A0A368U4T3_9GAMM,0.699432180263102,1.0,UniRef100_UPI00160D57C0/1-418_UniRef100_UPI0016185C69/1-298
155,Halomonas urmiana TaxID=490901,A0A5R8MG40_9GAMM,A0A5R8MG58_9GAMM,0.699432180263102,1.0,UniRef100_A0A2N7UG89/1-418_UniRef100_A0A2N7UGB5/1-297
156,Halomonas urumqiensis TaxID=1684789,A0A2N7UGB5_9GAMM,A0A2N7UG89_9GAMM,0.699432180263102,1.0,UniRef100_A0A431V673/1-418_UniRef100_A0A431V7J9/1-298
157,Halomonas nitroreducens TaxID=447425,A0A431V7J9_9GAMM,A0A431V673_9GAMM,0.699432180263102,1.0,UniRef100_W1N594/1-418_UniRef100_W1N6Z6/1-298
158,Halomonas huangheensis TaxID=1178482,W1N6Z6_9GAMM,W1N594_9GAMM,0.699432180263102,1.0,UniRef100_UPI000D38FBC6/1-418_UniRef100_UPI000D3D3C3D/1-298
159,Marinobacter gudaonensis TaxID=375760,A0A1I6HQU9_9ALTE,A0A1I6GJV5_9ALTE,0.699144194368273,1.0,UniRef100_UPI000482D3DD/1-418_UniRef100_A0A0P7WWP5/1-300
160,Oceanospirillum sp. TaxID=2021254,A0A2D5GCY2_9GAMM,A0A2D5GAB8_9GAMM,0.6977253627846949,1.0,UniRef100_UPI000411471D/1-418_UniRef100_UPI00041551D9/1-301
161,Marinobacter sp. JH2 TaxID=2547598,A0A4P6WD24_9ALTE,A0A4P6W9J8_9ALTE,0.6968053849413991,1.0,UniRef100_UPI0011A204CC/1-418_UniRef100_UPI00119DAE40/1-300
162,Marinobacter sp. AC-23 TaxID=1879031,A0A1S2CBY4_9ALTE,A0A1S2CIT9_9ALTE,0.6968053849413991,1.0,UniRef100_A0A366WGE3/1-418_UniRef100_A0A366WJN9/1-300
163,Marinobacter sp. F3R11 TaxID=2267231,A0A366WJN9_9ALTE,A0A366WGE3_9ALTE,0.6968053849413991,1.0,UniRef100_A0A2T1KCH3/1-418_UniRef100_A0A2T1KAX7/1-300
164,Marinobacter halophilus TaxID=1323740,A0A2T1KAX7_9ALTE,A0A2T1KCH3_9ALTE,0.6968053849413991,1.0,UniRef100_A0A0P7Z121/1-418_UniRef100_A0A0P7YB26/1-300
165,Marinobacter excellens HL-55 TaxID=1305731,A0A0P7YB26_9ALTE,A0A0P7Z121_9ALTE,0.6968053849413991,1.0,UniRef100_A0A3M2RF92/1-418_UniRef100_A0A3M2RJ52/1-300
166,Marinobacter litoralis TaxID=187981,A0A3M2RJ52_9ALTE,A0A3M2RF92_9ALTE,0.6968053849413991,1.0,UniRef100_A0A1H3XNH5/1-418_UniRef100_A0A1H4G875/1-300
167,Marinobacterium georgiense DSM 11526 TaxID=1122198,A0A1H4G875_9GAMM,A0A1H3XNH5_9GAMM,0.6964638421777636,1.0,UniRef100_D8K9I9/1-418_UniRef100_D8K8Z4/1-292
168,Nitrosococcus watsoni (strain C-113) TaxID=105559,D8K8Z4_NITWC,D8K9I9_NITWC,0.6963856844231486,1.0,UniRef100_Q3J7G9/1-418_UniRef100_UPI0004E90790/1-292
169,Nitrosococcus oceani TaxID=1229,UPI0004E90790,MURA_NITOC,0.6963856844231486,1.0,UniRef100_A0A5P1RDS6/1-418_UniRef100_A0A5P1R8X3/1-301
170,Neptunomonas concharum TaxID=1031538,A0A5P1R8X3_9GAMM,A0A5P1RDS6_9GAMM,0.6963588651269674,1.0,UniRef100_A0A1N7NXL4/1-418_UniRef100_A0A1N7NKL3/1-300
171,Neptunomonas antarctica TaxID=619304,A0A1N7NKL3_9GAMM,A0A1N7NXL4_9GAMM,0.6963588651269674,1.0,UniRef100_A0A2D7YU67/1-419_UniRef100_A0A2D9Q063/1-299
172,Pseudomonadales bacterium TaxID=1891229,A0A2D9Q063_9GAMM,A0A2D7YU67_9GAMM,0.6961101833730936,1.0,UniRef100_A0A2P4EQW1/1-419_UniRef100_A0A2P4EY94/1-300
173,Pseudomonas oceani TaxID=1708783,A0A2P4EY94_9PSED,A0A2P4EQW1_9PSED,0.6961101833730936,1.0,UniRef100_D5BVB6/1-418_UniRef100_D5BW33/1-298
174,Nitrosococcus halophilus (strain Nc4) TaxID=472759,D5BW33_NITHN,D5BVB6_NITHN,0.6960015567019582,1.0,UniRef100_A0A7D5S8X0/1-419_UniRef100_A0A7D5S1C7/3-297
175,Coxiellaceae bacterium TaxID=2026727,A0A7D5S1C7_9COXI,A0A7D5S8X0_9COXI,0.6953099824022502,1.0,UniRef100_A0A3N2E2A4/1-418_UniRef100_A0A3N2D4P8/1-300
176,Sinobacterium caligoides TaxID=933926,A0A3N2D4P8_9GAMM,A0A3N2E2A4_9GAMM,0.6951412810012698,1.0,UniRef100_A1WYW6/1-416_UniRef100_A1WYT6/1-297
177,Halorhodospira halophila (strain DSM 244 / SL1) TaxID=349124,LPXC_HALHL,MURA_HALHL,0.695139158051461,1.0,UniRef100_K2AZQ1/1-418_UniRef100_K2CIG1/2-301
178,uncultured bacterium TaxID=77133,K2CIG1_9BACT,K2AZQ1_9BACT,0.6950138895772398,1.0,UniRef100_UPI00167A7A9B/1-418_UniRef100_UPI0016779AF4/1-300
179,Marinobacter segnicrescens TaxID=430453,A0A1I0G257_9ALTE,A0A1I0AVD0_9ALTE,0.6945540155284107,1.0,UniRef100_UPI00136943F1/1-418_UniRef100_UPI00136FE93B/1-300
180,Alcanivorax sp. PA15-N-34 TaxID=2663008,A0A6N7LWX2_9GAMM,A0A6N7LWY0_9GAMM,0.6943777177948505,1.0,UniRef100_A0A095SME2/1-418_UniRef100_A0A095SM91/1-300
181,Alcanivorax nanhaiticus TaxID=1177154,A0A095SM91_9GAMM,A0A095SME2_9GAMM,0.6943777177948505,1.0,UniRef100_A0A1J0VCP9/1-418_UniRef100_A0A1J0VCL6/1-298
182,Halomonas aestuarii TaxID=1897729,A0A1J0VCL6_9GAMM,A0A1J0VCP9_9GAMM,0.6931045902892947,1.0,UniRef100_A0A1Y1R5E4/1-417_UniRef100_A0A1Y1R5J9/1-300
183,Oceanospirillales bacterium LUC14_002_19_P2 TaxID=1940822,A0A1Y1R5J9_9GAMM,A0A1Y1R5E4_9GAMM,0.6924115186557174,1.0,UniRef100_UPI0016688230/1-418_UniRef100_UPI00166C5334/1-302
184,Marinobacterium sp. AK27 TaxID=1232683,A0A081G3M3_9GAMM,A0A081FXJ6_9GAMM,0.6917154062539339,1.0,UniRef100_R8B530/1-418_UniRef100_R8AYA1/1-300
185,Marinobacter lipolyticus SM19 TaxID=1318628,R8AYA1_9ALTE,R8B530_9ALTE,0.6911819353699684,1.0,UniRef100_A0A7D6QQB0/1-422_UniRef100_A0A7D6QBF5/1-291
186,Pseudoxanthomonas sp. TaxID=1871049,A0A7D6QBF5_9GAMM,A0A7D6QQB0_9GAMM,0.6903937738388777,1.0,UniRef100_UPI001389C1D0/1-422_UniRef100_UPI0016561DFC/1-291
187,Pseudoxanthomonas sp. Root65 TaxID=1736576,A0A0Q8F566_9GAMM,A0A0Q8F0N2_9GAMM,0.6903937738388777,1.0,UniRef100_A0A0S2KG76/1-418_UniRef100_A0A0S2KF01/1-299
188,Pseudohongiella spirulinae TaxID=1249552,A0A0S2KF01_9GAMM,A0A0S2KG76_9GAMM,0.6898938487283885,1.0,UniRef100_A0A1E4EZQ5/1-415_UniRef100_A0A1J4ZFP5/1-294
189,Nitrosomonadales TaxID=32003,A0A1J4ZFP5_9PROT,A0A1E4EZQ5_9PROT,0.6896418607793748,1.0,UniRef100_A0A1I1G4I8/1-418_UniRef100_A0A1I1FZI8/1-298
190,Marinospirillum celere TaxID=1122252,A0A1I1FZI8_9GAMM,A0A1I1G4I8_9GAMM,0.6895462348475121,1.0,UniRef100_A0A2G6JKS2/1-418_UniRef100_A0A2G6JPP2/1-300
191,Neptuniibacter caesariensis TaxID=207954,A0A2G6JPP2_NEPCE,A0A2G6JKS2_NEPCE,0.6890830944757909,1.0,UniRef100_UPI00041D79EF/1-416_UniRef100_UPI00041D203A/1-286
192,Aquicella siphonis TaxID=254247,A0A5E4PJ58_9COXI,A0A5E4PEK3_9COXI,0.6888041149359196,1.0,UniRef100_UPI000A28365B/1-418_UniRef100_UPI000A28B40D/1-292
193,Halomonas sp. MES3-P3E TaxID=2058321,A0A2N1AQN4_9GAMM,A0A2N1AQM2_9GAMM,0.6880669901147485,1.0,UniRef100_A0A1A8M058/1-418_UniRef100_A0A1A8LXS0/1-292
194,Halomonas sp. HL-93 TaxID=1666906,A0A1A8LXS0_9GAMM,A0A1A8M058_9GAMM,0.6880669901147485,1.0,UniRef100_A0A101D5Y6/1-418_UniRef100_A0A101D5Z4/1-292
195,Halomonas sp. 54_146 TaxID=1635257,A0A101D5Z4_9GAMM,A0A101D5Y6_9GAMM,0.6880669901147485,1.0,UniRef100_A0A1U9R8T3/1-418_UniRef100_A0A1U9R7E6/1-292
196,Halomonas sp. 'Soap Lake #7' TaxID=1962264,A0A1U9R7E6_9GAMM,A0A1U9R8T3_9GAMM,0.6880669901147485,1.0,UniRef100_A0A3S0WIW5/1-418_UniRef100_A0A433LAV4/1-292
197,Halomonas sp. RC TaxID=2498859,A0A433LAV4_9GAMM,A0A3S0WIW5_9GAMM,0.6880669901147485,1.0,UniRef100_UPI0015CFC18A/1-418_UniRef100_UPI0015D0C4B2/1-292
198,Halomonas sp. KO116 TaxID=1504981,A0A0D5M5R3_9GAMM,A0A0D5M4S9_9GAMM,0.6880669901147485,1.0,UniRef100_UPI001623026F/1-418_UniRef100_UPI00161D8A56/1-298
199,Halomonas sp. JB37 TaxID=2024405,A0A2A3XGB3_9GAMM,A0A2A3XHA3_9GAMM,0.6880669901147485,1.0,UniRef100_A0A1A9QYV2/1-418_UniRef100_A0A1A9R0C8/1-292
200,Halomonas sp. ALS9 TaxID=1805819,A0A1A9R0C8_9GAMM,A0A1A9QYV2_9GAMM,0.6880669901147485,1.0,UniRef100_UPI001439BC37/1-419_UniRef100_UPI0014388E98/1-297
201,Halomonas sp. JB380 TaxID=1434831,UPI000B3514EC,A0A1R4I396_9GAMM,0.6880669901147485,1.0,UniRef100_UPI001640D701/1-418_UniRef100_UPI00163EB98D/1-292
202,Halomonas sp. TD01 TaxID=999141,F7SJU3_9GAMM,F7SJR0_9GAMM,0.6880669901147485,1.0,UniRef100_A0A5P9HC77/1-418_UniRef100_A0A5P9HCH4/1-298
203,Halomonas sp. THAF12 TaxID=2587849,A0A5P9HCH4_9GAMM,A0A5P9HC77_9GAMM,0.6880669901147485,1.0,UniRef100_A0A5P9IQD8/1-418_UniRef100_A0A5P9IP54/1-298
204,Halomonas sp. THAF5a TaxID=2587844,A0A5P9IP54_9GAMM,A0A5P9IQD8_9GAMM,0.6880669901147485,1.0,UniRef100_A0A368U4Z9/1-418_UniRef100_A0A368TX29/1-292
205,Halomonas sp. TQ8S TaxID=2282306,A0A368TX29_9GAMM,A0A368U4Z9_9GAMM,0.6880669901147485,1.0,UniRef100_UPI0013559260/1-418_UniRef100_UPI001352DBA2/1-292
206,Halomonas sp. es.049 TaxID=1761788,A0A2N0G6G4_9GAMM,A0A2N0G6D3_9GAMM,0.6880669901147485,1.0,UniRef100_A0A1H9QY12/1-418_UniRef100_A0A1H9QVC2/1-292
207,Halomonas subterranea TaxID=416874,A0A1H9QVC2_9GAMM,A0A1H9QY12_9GAMM,0.6880669901147485,1.0,UniRef100_A0A365TTZ6/1-418_UniRef100_A0A365TTY1/1-292
208,Halomonas sulfidaeris TaxID=115553,A0A365TTY1_9GAMM,A0A365TTZ6_9GAMM,0.6880669901147485,1.0,UniRef100_G4F8Q5/1-418_UniRef100_G4F8T8/1-292
209,Halomonas sp. HAL1 TaxID=550984,G4F8T8_9GAMM,G4F8Q5_9GAMM,0.6880669901147485,1.0,UniRef100_UPI000366DF80/1-418_UniRef100_UPI00036528AF/1-292
210,Halovibrio variabilis TaxID=31910,A0A511UQT1_9GAMM,A0A511ULR8_9GAMM,0.6880669901147485,1.0,UniRef100_UPI0009F6599C/1-418_UniRef100_UPI0009F48F63/1-292
211,Halomonas sp. GFAJ-1 TaxID=1118153,H0J467_9GAMM,H0J434_9GAMM,0.6880669901147485,1.0,UniRef100_A0A0N8KJL5/1-418_UniRef100_A0A0P7Y5T8/1-292
212,Halomonas sp. HL-48 TaxID=1479235,A0A0P7Y5T8_9GAMM,A0A0N8KJL5_9GAMM,0.6880669901147485,1.0,UniRef100_A0A1A0EZC0/1-418_UniRef100_A0A1A0EZA6/1-292
213,Halomonas sp. G11 TaxID=1684425,A0A1A0EZA6_9GAMM,A0A1A0EZC0_9GAMM,0.6880669901147485,1.0,UniRef100_UPI0010A0A267/1-419_UniRef100_UPI00109F31CD/1-297
214,Halomonas songnenensis TaxID=1176243,A0A2T0V7H4_9GAMM,A0A2T0V7P6_9GAMM,0.6880669901147485,1.0,UniRef100_A0A1J8PXH7/1-418_UniRef100_A0A1J8PXK7/1-292
215,Halomonas sp. QHL1 TaxID=1123773,A0A1J8PXK7_9GAMM,A0A1J8PXH7_9GAMM,0.6880669901147485,1.0,UniRef100_A0A2A4HT38/1-418_UniRef100_A0A2A4HR67/1-292
216,Halomonas nigrificans TaxID=2042704,A0A2A4HR67_9GAMM,A0A2A4HT38_9GAMM,0.6880669901147485,1.0,UniRef100_A0A327IFT3/1-418_UniRef100_UPI0005911F34/1-297
217,Halomonas TaxID=2745,UPI0005911F34,A0A327IFT3_9GAMM,0.6880669901147485,1.0,UniRef100_A0A433KS64/1-418_UniRef100_A0A3S1DRJ3/1-292
218,Halomonas andesensis TaxID=447567,A0A3S1DRJ3_9GAMM,A0A433KS64_9GAMM,0.6880669901147485,1.0,UniRef100_A0A433KH47/1-418_UniRef100_A0A433KH73/1-292
219,Halomonas nanhaiensis TaxID=1258546,A0A433KH73_9GAMM,A0A433KH47_9GAMM,0.6880669901147485,1.0,UniRef100_A0A291P5L2/1-418_UniRef100_A0A291P5L8/1-298
220,Halomonas beimenensis TaxID=475662,A0A291P5L8_9GAMM,A0A291P5L2_9GAMM,0.6880669901147485,1.0,UniRef100_UPI0004AAC4D4/1-418_UniRef100_A0A4R7YTZ0/1-292
221,Halomonas boliviensis LC1 TaxID=1072583,A0A265DXE2_9GAMM,A0A265DXI8_9GAMM,0.6880669901147485,1.0,UniRef100_A0A3D0KDJ2/1-418_UniRef100_UPI00161E0D01/1-297
222,Halomonas campaniensis TaxID=213554,UPI00161E0D01,A0A3D0KDJ2_9GAMM,0.6880669901147485,1.0,UniRef100_A0A0S7XYX2/1-418_UniRef100_A0A0S7XYI4/2-295
223,Coxiella sp. DG_40 TaxID=1703354,A0A0S7XYI4_9COXI,A0A0S7XYX2_9COXI,0.6873540768865496,1.0,UniRef100_A0A657BAU8/1-418_UniRef100_A0A657B612/1-300
224,Oleiphilus sp. HI0079 TaxID=1822254,A0A657B612_9GAMM,A0A657BAU8_9GAMM,0.6872706264257431,1.0,UniRef100_A0A261GG95/1-418_UniRef100_A0A261GKE9/1-300
225,Hahella sp. CCB-MM4 TaxID=1926491,A0A261GKE9_9GAMM,A0A261GG95_9GAMM,0.6871067236643285,1.0,UniRef100_UPI00037176F7/1-418_UniRef100_UPI00037CBEE5/1-299
226,Thioalkalivibrio nitratireducens (strain DSM 14787 / UNIQEM 213 / ALEN2) TaxID=1255043,L0DYW2_THIND,L0DZ76_THIND,0.6865706765092909,1.0,UniRef100_A0A4Y8USZ2/1-418_UniRef100_A0A4Y8UV56/1-300
227,Gammaproteobacteria bacterium LSUCC0112 TaxID=1778437,A0A4Y8UV56_9GAMM,A0A4Y8USZ2_9GAMM,0.6864914637990296,1.0,UniRef100_A0A2A2FYH9/1-419_UniRef100_A0A2A2FVE0/1-300
228,Pseudomonas sp. WN033 TaxID=2032629,A0A2A2FVE0_9PSED,A0A2A2FYH9_9PSED,0.6854657419025898,1.0,UniRef100_A0A4R2L1J6/1-417_UniRef100_A0A4R2KZP1/1-299
229,Plasticicumulans lactativorans TaxID=1133106,A0A4R2KZP1_9GAMM,A0A4R2L1J6_9GAMM,0.684708843647968,1.0,UniRef100_A0A251XBS0/1-417_UniRef100_A0A251X3R6/1-289
230,Thioflexothrix psekupsii TaxID=1570016,A0A251X3R6_9GAMM,A0A251XBS0_9GAMM,0.6842958857305348,1.0,UniRef100_A0A2P5NCI5/1-419_UniRef100_A0A2P5NCT1/1-300
231,Methylomonas sp. TaxID=418,A0A2P5NCT1_METSP,A0A2P5NCI5_METSP,0.6839607306756079,1.0,UniRef100_UPI000DF21158/1-418_UniRef100_UPI000DF11E62/1-298
232,Pseudomonas sp. RIT 412 TaxID=2202161,A0A329J364_9PSED,A0A329J2I9_9PSED,0.6830046665854752,1.0,UniRef100_UPI00160D2E5C/1-417_UniRef100_UPI00161BB3D5/1-300
233,Telmatospirillum siberiense TaxID=382514,A0A2N3PQK8_9PROT,A0A2N3Q101_9PROT,0.6828814567998052,1.0,UniRef100_A0A7C6T4G5/1-419_UniRef100_A0A7C6X9P8/1-300
234,Gammaproteobacteria bacterium TaxID=1913989,A0A7C6X9P8_9GAMM,A0A7C6T4G5_9GAMM,0.6827562181279063,1.0,UniRef100_A0A5J6Q6Q9/1-419_UniRef100_A0A5J6QG84/1-300
235,Pseudomonas sp. C27(2019) TaxID=2604941,A0A5J6QG84_9PSED,A0A5J6Q6Q9_9PSED,0.6827562181279063,1.0,UniRef100_A0A1M7F3F1/1-418_UniRef100_A0A1M7F2D9/1-292
236,Halomonas subglaciescola TaxID=29571,A0A1M7F2D9_9GAMM,A0A1M7F3F1_9GAMM,0.6819858126109466,1.0,UniRef100_A0A514BPP0/1-422_UniRef100_A0A514BU55/1-291
237,Lysobacter alkalisoli TaxID=2591633,A0A514BU55_9GAMM,A0A514BPP0_9GAMM,0.6813959724386223,1.0,UniRef100_UPI00036428C9/1-419_UniRef100_UPI000366F637/1-299
238,Proteobacteria bacterium ST_bin11 TaxID=1978759,A0A1W9JN79_9PROT,A0A1W9JMM1_9PROT,0.6812258809804916,1.0,UniRef100_A0A2N0V4B8/1-419_UniRef100_A0A2N0V7F2/1-299
239,Methylomonas sp. Kb3 TaxID=1611544,A0A2N0V7F2_9GAMM,A0A2N0V4B8_9GAMM,0.6812258809804916,1.0,UniRef100_A0A4R3YD11/1-419_UniRef100_A0A4R3XSX8/1-299
240,Methylomonas TaxID=416,A0A4R3XSX8_METMH,A0A4R3YD11_METMH,0.6812258809804916,1.0,UniRef100_A0A177MSX2/1-419_UniRef100_A0A177ME25/1-299
241,Methylomonas methanica TaxID=421,A0A177ME25_METMH,A0A177MSX2_METMH,0.6812258809804916,1.0,UniRef100_A0A481QLQ5/1-419_UniRef100_A0A481QM75/1-300
242,Candidatus Pseudomonas adelgestsugas TaxID=1302376,A0A481QM75_9PSED,A0A481QLQ5_9PSED,0.6808197125792503,1.0,UniRef100_A0A1T2LCE4/1-417_UniRef100_A0A1T2LBW7/1-300
243,Solemya elarraichensis gill symbiont TaxID=1918949,A0A1T2LBW7_9GAMM,A0A1T2LCE4_9GAMM,0.6805182434618473,1.0,UniRef100_UPI0005F7C443/1-418_UniRef100_UPI0005F80130/1-300
244,Halomonas xianhensis TaxID=442341,A0A4R8FU54_9GAMM,A0A1I3BY56_9GAMM,0.6789313219487667,1.0,UniRef100_UPI0013D1AEAA/1-418_UniRef100_UPI0013D4A634/1-298
245,Halomonas ilicicola DSM 19980 TaxID=1121942,A0A1M5C5F4_9GAMM,A0A1M5C7I2_9GAMM,0.6789313219487667,1.0,UniRef100_UPI0003770D93/1-418_UniRef100_UPI00036F49F4/1-299
246,Halomonadaceae bacterium T82-2 TaxID=1783518,A0A139CCB9_9GAMM,A0A139CC87_9GAMM,0.6789313219487667,1.0,UniRef100_UPI00109C9B33/1-418_UniRef100_UPI00109CAF7D/1-298
247,Gammaproteobacteria bacterium HGW-Gammaproteobacteria-11 TaxID=2013793,A0A2N1ZBT5_9GAMM,A0A2N1ZCW5_9GAMM,0.6788132730871439,1.0,UniRef100_A0A1E4KGG3/1-417_UniRef100_A0A1E4KQT6/1-301
248,Xanthomonadaceae bacterium SCN 69-123 TaxID=1660170,A0A1E4KQT6_9GAMM,A0A1E4KGG3_9GAMM,0.6784212372731417,1.0,UniRef100_A0A4P7BXU0/1-418_UniRef100_A0A4P7BY91/1-298
249,Nitrosococcus wardiae TaxID=1814290,A0A4P7BY91_9GAMM,A0A4P7BXU0_9GAMM,0.6781926080584526,1.0,UniRef100_A0A5Q0EKG8/1-417_UniRef100_A0A5Q0EHY6/1-299
250,gamma proteobacterium SS-5 TaxID=947516,A0A5Q0EHY6_9GAMM,A0A5Q0EKG8_9GAMM,0.678109026979655,1.0,UniRef100_A0A098SUH2/1-419_UniRef100_A0A098ST12/1-301
251,Pseudomonas lutea TaxID=243924,A0A098ST12_9PSED,A0A098SUH2_9PSED,0.6780368234030902,1.0,UniRef100_A0A1I5NTQ1/1-419_UniRef100_A0A1I5NQH7/1-300
252,Pseudomonas sagittaria TaxID=1135990,A0A1I5NQH7_9PSED,A0A1I5NTQ1_9PSED,0.6779826728161424,1.0,UniRef100_A0A1H6SD85/1-419_UniRef100_A0A1H6SAS6/1-300
253,Pseudomonas linyingensis TaxID=915471,A0A1H6SAS6_9PSED,A0A1H6SD85_9PSED,0.6779826728161424,1.0,UniRef100_A0A450SCG1/99-514_UniRef100_A0A450T0S3/1-297
254,Candidatus Kentron sp. FM TaxID=2126340,A0A450T0S3_9GAMM,A0A450SCG1_9GAMM,0.6777163622900844,1.0,UniRef100_A0A451CBH5/1-417_UniRef100_A0A451CNS8/1-298
255,Candidatus Kentron sp. G TaxID=2126341,A0A451CNS8_9GAMM,A0A451CBH5_9GAMM,0.6777163622900844,1.0,UniRef100_A0A0S8C036/1-415_UniRef100_A0A0S8CAN8/1-293
